Year,Industry_aggregation_NZSIOC,Industry_code_NZSIOC,Industry_name_NZSIOC,Units,Variable_code,Variable_name,Variable_category,Value,Industry_code_ANZSIC06
2024,Level 4,CC511,Petroleum and Coal Product Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,34,ANZSIC06 group C170
2024,Level 4,CC511,Petroleum and Coal Product Manufacturing,Percentage,H39,Return on equity,Financial ratios,18,ANZSIC06 group C170
2024,Level 4,CC511,Petroleum and Coal Product Manufacturing,Percentage,H40,Return on total assets,Financial ratios,7,ANZSIC06 group C170
2024,Level 4,CC511,Petroleum and Coal Product Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,37,ANZSIC06 group C170
2024,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H01,Total income,Financial performance,6671,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2024,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H02,Sales of goods not further processed,Financial performance,1381,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2024,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H03,Sales of other goods and services,Financial performance,5109,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2024,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,34,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2024,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,4,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2024,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H07,Non-operating income,Financial performance,142,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2024,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H08,Total expenditure,Financial performance,6102,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2024,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H09,Interest and donations,Financial performance,120,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2024,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H10,Indirect taxes,Financial performance,28,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2024,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H11,Depreciation,Financial performance,316,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2024,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H12,Salaries and wages paid,Financial performance,837,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2024,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H13,Redundancy and severance,Financial performance,1,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2024,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,903,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2024,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,3855,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2024,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H20,Non-operating expenses,Financial performance,42,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2024,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H21,Opening stocks,Financial performance,1480,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2024,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H22,Closing stocks,Financial performance,1271,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2024,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H23,Surplus before income tax,Financial performance,359,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2024,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H24,Total assets,Financial position,6766,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2024,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H25,Current assets,Financial position,3055,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2024,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H26,Fixed tangible assets,Financial position,2206,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2024,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H27,Additions to fixed assets,Financial position,503,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2024,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H28,Disposals of fixed assets,Financial position,151,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2024,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H29,Other assets,Financial position,1505,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2024,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H30,Total equity and liabilities,Financial position,6766,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2024,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,3428,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2024,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H32,Current liabilities,Financial position,2271,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2024,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars (millions),H33,Other liabilities,Financial position,1066,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2024,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars,H34,Total income per employee count,Financial ratios,727300,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2024,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Dollars,H35,Surplus per employee count,Financial ratios,39200,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2024,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Percentage,H36,Current ratio,Financial ratios,135,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2024,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Percentage,H37,Quick ratio,Financial ratios,79,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2024,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,35,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2024,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Percentage,H39,Return on equity,Financial ratios,10,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2024,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Percentage,H40,Return on total assets,Financial ratios,5,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2024,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,51,"ANZSIC06 groups C181, C182, C183, C184, C185, and C189"
2024,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing,Dollars (millions),H01,Total income,Financial performance,1985,ANZSIC06 groups C181 and C182
